Entity ID,Entity Name,Plant ID,Plant Name,Google Map,Bing Map,Plant State,County,Balancing Authority Code,Sector,Generator ID,Unit Code,Nameplate Capacity (MW),Net Summer Capacity (MW),Net Winter Capacity (MW),Technology,Energy Source Code,Prime Mover Code,Planned Operation Month,Planned Operation Year,Status,Latitude,Longitude
65016,"High River Energy Center, LLC",65765,"High River Energy Center, LLC",Map,Map,NY,Montgomery,NYIS,IPP Non-CHP,HR01,,90,90,90,Solar Photovoltaic,SUN,PV,4,2024,(L) Regulatory approvals pending. Not under construction,42.901856,-74.13273
65270,"Blue Elk I Solar, LLC",66107,"Blue Elk I Solar, LLC",Map,Map,MI,Lenawee,MISO,IPP Non-CHP,BEI,,20,20,20,Solar Photovoltaic,SUN,PV,4,2024,"(U) Under construction, less than or equal to 50 percent complete",41.919,-83.996
58783,Marseilles Land and Water Company,58903,Marseilles Lock and Dam Hydro,Map,Map,IL,LaSalle,MISO,IPP Non-CHP,UNIT1,,2.6,2.6,2.6,Conventional Hydroelectric,WAT,HY,5,2024,"(U) Under construction, less than or equal to 50 percent complete",41.327778,-88.70111
58783,Marseilles Land and Water Company,58903,Marseilles Lock and Dam Hydro,Map,Map,IL,LaSalle,MISO,IPP Non-CHP,UNIT2,,2.6,2.6,2.6,Conventional Hydroelectric,WAT,HY,5,2024,"(U) Under construction, less than or equal to 50 percent complete",41.327778,-88.70111
58783,Marseilles Land and Water Company,58903,Marseilles Lock and Dam Hydro,Map,Map,IL,LaSalle,MISO,IPP Non-CHP,UNIT3,,2.6,2.6,2.6,Conventional Hydroelectric,WAT,HY,5,2024,"(U) Under construction, less than or equal to 50 percent complete",41.327778,-88.70111
58783,Marseilles Land and Water Company,58903,Marseilles Lock and Dam Hydro,Map,Map,IL,LaSalle,MISO,IPP Non-CHP,UNIT4,,2.6,2.6,2.6,Conventional Hydroelectric,WAT,HY,5,2024,"(U) Under construction, less than or equal to 50 percent complete",41.327778,-88.70111
63720,"Ocean Wind, LLC",64082,Ocean Wind,Map,Map,NJ,,PJM,IPP Non-CHP,OCW01,,1100,1100,1100,Offshore Wind Turbine,WND,WS,5,2024,(L) Regulatory approvals pending. Not under construction,39.121396,-74.24623
64085,American Beech Solar LLC,64430,American Beech Solar LLC,Map,Map,NC,Halifax,PJM,IPP Non-CHP,KOV4A,,110,110,110,Solar Photovoltaic,SUN,PV,5,2024,(T) Regulatory approvals received. Not under construction,36.144761,-77.50952
56769,Consolidated Edison Development Inc.,64448,Wythe County Solar,Map,Map,VA,Wythe,PJM,IPP Non-CHP,GEN1,,75,75,75,Solar Photovoltaic,SUN,PV,5,2024,"(P) Planned for installation, but regulatory approvals not initiated",36.876,-80.837
64165,Knickerbocker Solar LLC,64540,Knickerbocker Solar LLC,Map,Map,TX,Tom Green,ERCO,IPP Non-CHP,KOV4A,,200,200,200,Solar Photovoltaic,SUN,PV,5,2024,(T) Regulatory approvals received. Not under construction,31.24886,-100.5994
64387,Sandy Creek Solar LLC,64913,Sandy Creek Solar,Map,Map,NY,Jefferson,NYIS,IPP Non-CHP,GEN1,,20,20,20,Solar Photovoltaic,SUN,PV,5,2024,"(P) Planned for installation, but regulatory approvals not initiated",43.812826,-76.06884
20856,Wisconsin Power & Light Co,65007,Grant County,Map,Map,WI,Grant,MISO,Electric Utility,PV1,,200,200,115,Solar Photovoltaic,SUN,PV,5,2024,"(U) Under construction, less than or equal to 50 percent complete",42.718978,-90.70104
61514,"Agilitas Energy, LLC",65239,"AE-ESS NWS 1, LLC",Map,Map,NY,Queens,NYIS,IPP Non-CHP,NWS,,5,4.9,4.9,Batteries,MWH,BA,5,2024,"(U) Under construction, less than or equal to 50 percent complete",40.74041,-73.95107
64607,Salt City Solar LLC,65302,Salt City Solar Project - Hybrid,Map,Map,OH,Ross,PJM,IPP Non-CHP,BESS,,12.5,12.5,12.5,Batteries,MWH,BA,5,2024,"(P) Planned for installation, but regulatory approvals not initiated",39.41473,-82.96285
64609,ENGIE Solidago Solar LLC,65304,ENGIE Solidago Solar Project - Hybrid,Map,Map,DE,New Castle,PJM,IPP Non-CHP,BESS,,12.5,12.5,12.5,Batteries,MWH,BA,5,2024,"(P) Planned for installation, but regulatory approvals not initiated",39.395187,-75.7535
64610,"Powells Creek Farm Solar, LLC",65305,Powells Creek Solar - Hybrid,Map,Map,VA,Halifax,PJM,IPP Non-CHP,BESS,,17.5,17.5,17.5,Batteries,MWH,BA,5,2024,"(P) Planned for installation, but regulatory approvals not initiated",36.55467,-79.0286
64612,"Sunnybrook Farm Solar, LLC",65307,Sunnybrook Solar Project - Hybrid,Map,Map,VA,Halifax,PJM,IPP Non-CHP,SUNB,,12.5,12.5,12.5,Batteries,MWH,BA,5,2024,"(P) Planned for installation, but regulatory approvals not initiated",36.798717,-78.83961
65079,Solar Proponent LLC,65846,Hollow Branch Creek 1 Solar,Map,Map,TX,Madison,ERCO,IPP Non-CHP,HB1PV,,700,700,700,Solar Photovoltaic,SUN,PV,5,2024,(L) Regulatory approvals pending. Not under construction,31.087178,-95.97846
65079,Solar Proponent LLC,65854,Rowdy Creek Solar and BESS,Map,Map,TX,Lamar,ERCO,IPP Non-CHP,RDYBS,,350,350,350,Batteries,MWH,BA,5,2024,(L) Regulatory approvals pending. Not under construction,33.75694,-95.6458
65079,Solar Proponent LLC,65854,Rowdy Creek Solar and BESS,Map,Map,TX,Lamar,ERCO,IPP Non-CHP,RDYPV,,700,700,700,Solar Photovoltaic,SUN,PV,5,2024,(L) Regulatory approvals pending. Not under construction,33.75694,-95.6458
65079,Solar Proponent LLC,65855,Tehuacana Creek 1 Solar and BESS,Map,Map,TX,Navarro,ERCO,IPP Non-CHP,TE1BS,,350,350,350,Batteries,MWH,BA,5,2024,(L) Regulatory approvals pending. Not under construction,31.914062,-96.41347
65079,Solar Proponent LLC,65855,Tehuacana Creek 1 Solar and BESS,Map,Map,TX,Navarro,ERCO,IPP Non-CHP,TE1PV,,700,700,700,Solar Photovoltaic,SUN,PV,5,2024,(L) Regulatory approvals pending. Not under construction,31.914062,-96.41347
65079,Solar Proponent LLC,65856,Tehuacana Creek 2 Solar and BESS,Map,Map,TX,Navarro,ERCO,IPP Non-CHP,TE2BS,,350,350,350,Batteries,MWH,BA,5,2024,(L) Regulatory approvals pending. Not under construction,31.914062,-96.41347
65079,Solar Proponent LLC,65856,Tehuacana Creek 2 Solar and BESS,Map,Map,TX,Navarro,ERCO,IPP Non-CHP,TE2PV,,700,700,700,Solar Photovoltaic,SUN,PV,5,2024,(L) Regulatory approvals pending. Not under construction,31.914062,-96.41347
65105,"Peeler Solar, LLC",65932,"Peeler Solar, LLC",Map,Map,TX,Atascosa,ERCO,IPP Non-CHP,PEELR,,200,200,200,Solar Photovoltaic,SUN,PV,5,2024,(L) Regulatory approvals pending. Not under construction,28.70165,-98.4434
62842,"Lightsource Renewable Energy Asset Management, LLC",66060,Cottontail Solar 7,Map,Map,PA,Columbia,PJM,IPP Non-CHP,PACS7,,21.1,21.1,21.1,Solar Photovoltaic,SUN,PV,5,2024,(L) Regulatory approvals pending. Not under construction,41.038723,-76.41102
62842,"Lightsource Renewable Energy Asset Management, LLC",66130,Cottontail Solar 9,Map,Map,PA,Columbia,PJM,IPP Non-CHP,PACT9,,20,20,20,Solar Photovoltaic,SUN,PV,5,2024,(L) Regulatory approvals pending. Not under construction,40.98985,-76.49423
62842,"Lightsource Renewable Energy Asset Management, LLC",66131,Peony Solar 1,Map,Map,IN,Greene,MISO,IPP Non-CHP,INPE1,,300,300,300,Solar Photovoltaic,SUN,PV,5,2024,"(P) Planned for installation, but regulatory approvals not initiated",38.935677,-87.14176
62842,"Lightsource Renewable Energy Asset Management, LLC",66131,Peony Solar 1,Map,Map,IN,Greene,MISO,IPP Non-CHP,INPE2,,62.5,62.5,62.5,Batteries,MWH,BA,5,2024,"(P) Planned for installation, but regulatory approvals not initiated",38.935677,-87.14176
65361,CT Cutlass II Solar LLC,66262,Rowland Solar II,Map,Map,TX,Fort Bend,ERCO,IPP Non-CHP,SAREN,,202.8,200,200,Solar Photovoltaic,SUN,PV,5,2024,(T) Regulatory approvals received. Not under construction,29.39,-95.78
56769,Consolidated Edison Development Inc.,66293,Alamo 3 BESS 2,Map,Map,TX,Bexar,ERCO,IPP Non-CHP,A3BS2,,100,100,100,Batteries,MWH,BA,5,2024,"(P) Planned for installation, but regulatory approvals not initiated",29.420076,-98.5721
56769,Consolidated Edison Development Inc.,66294,Alamo 4 BESS,Map,Map,TX,Kinney,ERCO,IPP Non-CHP,A4BS1,,100,100,100,Batteries,MWH,BA,5,2024,"(P) Planned for installation, but regulatory approvals not initiated",29.325033,-100.3918
56769,Consolidated Edison Development Inc.,66295,Alamo 5 BESS 1,Map,Map,TX,Uvalde,ERCO,IPP Non-CHP,A5BS1,,100,100,100,Batteries,MWH,BA,5,2024,"(P) Planned for installation, but regulatory approvals not initiated",29.225956,-99.70028
56769,Consolidated Edison Development Inc.,66296,Alamo 5 BESS 2,Map,Map,TX,Uvalde,ERCO,IPP Non-CHP,A5BS2,,100,100,100,Batteries,MWH,BA,5,2024,"(P) Planned for installation, but regulatory approvals not initiated",29.21997,-99.74638
56769,Consolidated Edison Development Inc.,66297,Alamo 7 BESS 1,Map,Map,TX,Haskell,ERCO,IPP Non-CHP,A7BS1,,150,150,150,Batteries,MWH,BA,5,2024,"(P) Planned for installation, but regulatory approvals not initiated",33.00659,-99.60541
56769,Consolidated Edison Development Inc.,66298,Alamo 7 BESS 2,Map,Map,TX,Haskell,ERCO,IPP Non-CHP,A7BS2,,150,150,150,Batteries,MWH,BA,5,2024,"(P) Planned for installation, but regulatory approvals not initiated",33.00659,-99.60541
56769,Consolidated Edison Development Inc.,66300,Crane 2 BESS 2,Map,Map,TX,Hidalgo,ERCO,IPP Non-CHP,CRBS2,,150,150,150,Batteries,MWH,BA,5,2024,"(P) Planned for installation, but regulatory approvals not initiated",31.234,-102.309
56769,Consolidated Edison Development Inc.,66303,Upton BESS 2,Map,Map,TX,Hidalgo,ERCO,IPP Non-CHP,UPBS2,,150,150,150,Batteries,MWH,BA,5,2024,"(P) Planned for installation, but regulatory approvals not initiated",31.338484,-101.9805
56769,Consolidated Edison Development Inc.,66304,Uvalde 2 BESS 1,Map,Map,TX,Uvalde,ERCO,IPP Non-CHP,UVBS1,,75,75,75,Batteries,MWH,BA,5,2024,"(P) Planned for installation, but regulatory approvals not initiated",29.225807,-99.69905
56769,Consolidated Edison Development Inc.,66305,Uvalde 2 BESS 2,Map,Map,TX,Uvalde,ERCO,IPP Non-CHP,UVBS2,,150,150,150,Batteries,MWH,BA,5,2024,"(P) Planned for installation, but regulatory approvals not initiated",29.225889,-99.69915
56769,Consolidated Edison Development Inc.,66309,Uvalde Solar 2,Map,Map,TX,Uvalde,ERCO,IPP Non-CHP,UVPV2,,300,300,300,Solar Photovoltaic,SUN,PV,5,2024,"(P) Planned for installation, but regulatory approvals not initiated",29.225768,-99.69913
13902,NorthWestern Energy (MT Hydro),2185,Hauser,Map,Map,MT,Lewis and Clark,NWMT,Electric Utility,HAU10,,3.5,3.5,3.5,Conventional Hydroelectric,WAT,HY,6,2024,"(P) Planned for installation, but regulatory approvals not initiated",46.765941,-111.8873
16534,Sacramento Municipal Util Dist,7526,Solano Wind,Map,Map,CA,Solano,CISO,Electric Utility,4,,85.5,85.5,85.5,Onshore Wind Turbine,WND,WT,6,2024,"(P) Planned for installation, but regulatory approvals not initiated",38.116415,-121.769
12303,Merck & Co Inc-West Point,52149,West Point (PA),Map,Map,PA,Montgomery,PJM,Industrial CHP,GEN20,,2,2,2,Natural Gas Internal Combustion Engine,NG,IC,6,2024,(T) Regulatory approvals received. Not under construction,40.217963,-75.29882
5347,Dow Chemical Co,55419,Plaquemine Cogeneration Plant,Map,Map,LA,Iberville,MISO,Industrial CHP,ST6,,48.9,48.9,48.9,Natural Gas Fired Combined Cycle,NG,CA,6,2024,"(U) Under construction, less than or equal to 50 percent complete",30.3217,-91.2347
56789,TBE Montgomery LLC,57472,TBE-Montgomery LLC,Map,Map,NY,Orange,NYIS,IPP Non-CHP,CTG,NA,12,11.6,14.4,Other Waste Biomass,OBG,CT,6,2024,"(U) Under construction, less than or equal to 50 percent complete",41.4885,-74.2262
56789,TBE Montgomery LLC,57472,TBE-Montgomery LLC,Map,Map,NY,Orange,NYIS,IPP Non-CHP,STG,NA,9,7.4,8.1,Other Waste Biomass,OBG,CA,6,2024,"(U) Under construction, less than or equal to 50 percent complete",41.4885,-74.2262
64994,SolRiver Capital LLC,59596,Rhubarb One SC,Map,Map,SC,Marion,CPLE,IPP Non-CHP,PV1,,9.6,9.6,9.6,Solar Photovoltaic,SUN,PV,6,2024,(L) Regulatory approvals pending. Not under construction,34.151111,-79.41
64858,"Balanced Rock Power, LLC",59969,"Windhub Solar B, LLC",Map,Map,CA,Kern,CISO,IPP Non-CHP,GEN01,,20,20,20,Solar Photovoltaic,SUN,PV,6,2024,(L) Regulatory approvals pending. Not under construction,35.0133,-118.2698
58970,"Ecoplexus, Inc",60003,Willoughby PV1,Map,Map,NC,Harnett,DUK,IPP Non-CHP,WILL1,,20,20,20,Solar Photovoltaic,SUN,PV,6,2024,(L) Regulatory approvals pending. Not under construction,35.354681,-78.64513
61818,CC Polymers LLC,60642,M&G Resins USA,Map,Map,TX,Nueces,ERCO,Industrial Non-CHP,1,,14.3,11.7,12.6,All Other,WH,OT,6,2024,"(U) Under construction, less than or equal to 50 percent complete",27.833756,-97.49652
61818,CC Polymers LLC,60642,M&G Resins USA,Map,Map,TX,Nueces,ERCO,Industrial Non-CHP,2,,14.3,11.7,12.6,All Other,WH,OT,6,2024,"(U) Under construction, less than or equal to 50 percent complete",27.833756,-97.49652
59474,BQ Energy LLC,61910,Yeoman Creek,Map,Map,IL,Lake,MISO,IPP Non-CHP,YEOM,,8.8,8.8,8.8,Solar Photovoltaic,SUN,PV,6,2024,(L) Regulatory approvals pending. Not under construction,42.391136,-87.84941
62050,Castleman Power Development LLC,62684,Palestine Power Peaking Facility,Map,Map,TX,Anderson,ERCO,IPP Non-CHP,PP-1,,50,43,48,Natural Gas Fired Combustion Turbine,NG,GT,6,2024,"(P) Planned for installation, but regulatory approvals not initiated",31.8225,-95.51466
62050,Castleman Power Development LLC,62684,Palestine Power Peaking Facility,Map,Map,TX,Anderson,ERCO,IPP Non-CHP,PP-2,,50,43,48,Natural Gas Fired Combustion Turbine,NG,GT,6,2024,"(P) Planned for installation, but regulatory approvals not initiated",31.8225,-95.51466
62050,Castleman Power Development LLC,62684,Palestine Power Peaking Facility,Map,Map,TX,Anderson,ERCO,IPP Non-CHP,PP-3,,50,43,48,Natural Gas Fired Combustion Turbine,NG,GT,6,2024,"(P) Planned for installation, but regulatory approvals not initiated",31.8225,-95.51466
62050,Castleman Power Development LLC,62684,Palestine Power Peaking Facility,Map,Map,TX,Anderson,ERCO,IPP Non-CHP,PP-4,,50,43,48,Natural Gas Fired Combustion Turbine,NG,GT,6,2024,"(P) Planned for installation, but regulatory approvals not initiated",31.8225,-95.51466
62050,Castleman Power Development LLC,62685,Sealy Power Peaking Facility,Map,Map,TX,Austin,ERCO,IPP Non-CHP,SP-1,,50,43,48,Natural Gas Fired Combustion Turbine,NG,GT,6,2024,"(P) Planned for installation, but regulatory approvals not initiated",29.8461,-96.1973
62050,Castleman Power Development LLC,62685,Sealy Power Peaking Facility,Map,Map,TX,Austin,ERCO,IPP Non-CHP,SP-2,,50,43,48,Natural Gas Fired Combustion Turbine,NG,GT,6,2024,"(P) Planned for installation, but regulatory approvals not initiated",29.8461,-96.1973
62050,Castleman Power Development LLC,62685,Sealy Power Peaking Facility,Map,Map,TX,Austin,ERCO,IPP Non-CHP,SP-3,,50,43,48,Natural Gas Fired Combustion Turbine,NG,GT,6,2024,"(P) Planned for installation, but regulatory approvals not initiated",29.8461,-96.1973
62050,Castleman Power Development LLC,62685,Sealy Power Peaking Facility,Map,Map,TX,Austin,ERCO,IPP Non-CHP,SP-4,,50,43,48,Natural Gas Fired Combustion Turbine,NG,GT,6,2024,"(P) Planned for installation, but regulatory approvals not initiated",29.8461,-96.1973
62935,TREX US Green Holly LLC,63201,TREX US Green Holly,Map,Map,TX,Lynn,ERCO,IPP Non-CHP,705,,400,400,400,Solar Photovoltaic,SUN,PV,6,2024,(L) Regulatory approvals pending. Not under construction,32.924,-101.717
62935,TREX US Green Holly LLC,63201,TREX US Green Holly,Map,Map,TX,Lynn,ERCO,IPP Non-CHP,705-S,,5,5,5,Batteries,MWH,BA,6,2024,(L) Regulatory approvals pending. Not under construction,32.924,-101.717
63289,Key Capture Energy,63584,NY2 Battery,Map,Map,NY,Orange,NYIS,IPP Non-CHP,NY2,,200,200,200,Batteries,MWH,BA,6,2024,"(P) Planned for installation, but regulatory approvals not initiated",41.52667,-74.14226
63474,Hecate Energy Gedney Hill LLC,63815,Hecate Energy Gedney Hill,Map,Map,NY,Albany,NYIS,IPP Non-CHP,GEDNY,,20,20,20,Solar Photovoltaic,SUN,PV,6,2024,"(P) Planned for installation, but regulatory approvals not initiated",42.451733,-73.89284
63825,45MG 8me LLC,64215,Aratina Solar Center 2,Map,Map,CA,Kern,CISO,IPP Non-CHP,45MGB,,200,200,200,Batteries,MWH,BA,6,2024,"(P) Planned for installation, but regulatory approvals not initiated",35.062965,-118.0878
58489,OCI Solar Power,64258,AP Sunray LLC,Map,Map,TX,Uvalde,ERCO,IPP Non-CHP,OCISR,,200,200,200,Solar Photovoltaic,SUN,PV,6,2024,"(P) Planned for installation, but regulatory approvals not initiated",29.291845,-99.61237
64217,Bald Mountain Solar LLC,64598,Bald Mountain Solar,Map,Map,NY,Washington,NYIS,IPP Non-CHP,GEN1,,20,20,20,Solar Photovoltaic,SUN,PV,6,2024,"(P) Planned for installation, but regulatory approvals not initiated",43.1352,-73.5647
64245,"90FI 8me, LLC",64634,Kingsley Solar Farm,Map,Map,CA,Imperial,CISO,IPP Non-CHP,90FIB,,360,360,360,Batteries,MWH,BA,6,2024,"(P) Planned for installation, but regulatory approvals not initiated",32.742036,-115.7354
64267,Big Creek Solar LLC,64670,Big Creek Solar LLC,Map,Map,AR,Lee,MISO,IPP Non-CHP,KOV4A,,400,400,400,Solar Photovoltaic,SUN,PV,6,2024,(T) Regulatory approvals received. Not under construction,34.870404,-117.9656
64355,"Solariant Capital, LLC",64849,Wildcat Solar Power Plant LLC,Map,Map,NM,McKinley,PNM,IPP Non-CHP,WILDC,,90,90,90,Solar Photovoltaic,SUN,PV,6,2024,"(P) Planned for installation, but regulatory approvals not initiated",35.580453,-108.9023
64455,CG Wharton County LLC,65034,Sandy Branch Solar,Map,Map,TX,Wharton,ERCO,IPP Non-CHP,CSBS1,,230,230,230,Solar Photovoltaic,SUN,PV,6,2024,"(V) Under construction, more than 50 percent complete",29.45527,-96.08825
64478,"Middletown Solar One, LLC",65062,Middletown Solar One,Map,Map,CT,Middlesex,ISNE,IPP Non-CHP,VCP09,,2,2,2,Solar Photovoltaic,SUN,PV,6,2024,"(P) Planned for installation, but regulatory approvals not initiated",41.50548,-72.61396
64457,"VCP, LLC d/b/a Verogy",65138,Spencer Drive Solar One,Map,Map,ME,York,ISNE,IPP Non-CHP,VCP18,,2,2,2,Solar Photovoltaic,SUN,PV,6,2024,"(P) Planned for installation, but regulatory approvals not initiated",43.323788,-70.59699
64522,"CAA CT Solar One, LLC",65146,CT Airport Authority Solar One,Map,Map,CT,Hartford,ISNE,IPP Non-CHP,VCP16,,4,4,4,Solar Photovoltaic,SUN,PV,6,2024,"(P) Planned for installation, but regulatory approvals not initiated",41.933776,-72.6714
50123,"Leeward Asset Management, LLC",65338,Union Ridge Solar,Map,Map,OH,Montgomery,PJM,IPP Non-CHP,UNIS1,,108,108,108,Solar Photovoltaic,SUN,PV,6,2024,(T) Regulatory approvals received. Not under construction,39.984126,-82.6413
64657,"Vacherie Solar Energy Center, LLC",65345,"Vacherie Solar Energy Center, LLC",Map,Map,LA,St James,MISO,IPP Non-CHP,VSEC,,150,150,150,Solar Photovoltaic,SUN,PV,6,2024,"(P) Planned for installation, but regulatory approvals not initiated",29.978,-90.7277
63883,Broad Reach Power,65588,Antlia,Map,Map,TX,Val Verde,ERCO,IPP Non-CHP,ANTLA,,70,70,70,Batteries,MWH,BA,6,2024,(L) Regulatory approvals pending. Not under construction,29.806021,-100.8045
63883,Broad Reach Power,65589,Carina,Map,Map,TX,Nueces,ERCO,IPP Non-CHP,CARNA,,150,150,150,Batteries,MWH,BA,6,2024,(L) Regulatory approvals pending. Not under construction,27.81922,-97.53546
63883,Broad Reach Power,65590,Octans,Map,Map,TX,Pecos,ERCO,IPP Non-CHP,OCTNS,,125,125,125,Batteries,MWH,BA,6,2024,(L) Regulatory approvals pending. Not under construction,31.000575,-102.6799
50123,"Leeward Asset Management, LLC",65591,AVEP BESS,Map,Map,CA,Kern,CISO,IPP Non-CHP,AVEPB,,126,126,126,Batteries,MWH,BA,6,2024,"(U) Under construction, less than or equal to 50 percent complete",34.514528,-118.2036
64953,"Putnam Meadow Solar Station, LLC",65710,Putnam Meadow Solar Station,Map,Map,CT,Windham,ISNE,IPP Non-CHP,PTNM,,4,4,4,Solar Photovoltaic,SUN,PV,6,2024,(L) Regulatory approvals pending. Not under construction,41.902261,-71.91154
65361,CT Cutlass II Solar LLC,65848,Cutlass Solar II LLC,Map,Map,TX,Fort Bend,ERCO,IPP Non-CHP,CT2PV,,200,200,200,Solar Photovoltaic,SUN,PV,6,2024,"(P) Planned for installation, but regulatory approvals not initiated",29.422511,-95.74524
65088,"Nighthawk Energy Storage, LLC",65889,"Nighthawk Energy Storage, LLC",Map,Map,CA,San Diego,CISO,IPP Non-CHP,BESS,,300,300,300,Batteries,MWH,BA,6,2024,"(P) Planned for installation, but regulatory approvals not initiated",32.933958,-117.038
65082,"Talitha Energy Project, LLC",65891,"Talitha Energy Project, LLC",Map,Map,TX,Jim Hogg,ERCO,IPP Non-CHP,TALPV,,180,131,131,Solar Photovoltaic,SUN,PV,6,2024,"(P) Planned for installation, but regulatory approvals not initiated",27.918286,-97.98045
62842,"Lightsource Renewable Energy Asset Management, LLC",65975,Starr Solar Ranch,Map,Map,TX,Starr,ERCO,IPP Non-CHP,TXST1,,136,136,136,Solar Photovoltaic,SUN,PV,6,2024,"(P) Planned for installation, but regulatory approvals not initiated",26.523359,-99.01711
62842,"Lightsource Renewable Energy Asset Management, LLC",65981,Second Division Solar,Map,Map,TX,Brazoria,ERCO,IPP Non-CHP,TXSD1,,100,100,100,Solar Photovoltaic,SUN,PV,6,2024,"(P) Planned for installation, but regulatory approvals not initiated",29.170545,-95.74157
64904,AES Clean Energy,66000,Delta Wind Farm (MS),Map,Map,MS,Coahoma,MISO,IPP Non-CHP,DLTA,,184.5,184.5,184.5,Onshore Wind Turbine,WND,WT,6,2024,"(U) Under construction, less than or equal to 50 percent complete",34.469231,-90.3927
65368,"Eleven Mile Solar Center, LLC",66263,Eleven Mile Solar Center,Map,Map,AZ,Pinal,SRP,IPP Non-CHP,1111,,300,300,300,Solar Photovoltaic,SUN,PV,6,2024,(L) Regulatory approvals pending. Not under construction,32.86097,-111.5919
65381,"Gravel Pit Solar, LLC",66268,"Gravel Pit Solar, LLC",Map,Map,CT,Hartford,ISNE,IPP Non-CHP,GPS03,,70,70,70,Solar Photovoltaic,SUN,PV,6,2024,(T) Regulatory approvals received. Not under construction,41.8889,-72.549
5248,Dominion Energy Inc.,66316,Madison Solar,Map,Map,VA,Orange,PJM,Electric Utility,MDSO,,62.5,62.5,62.5,Solar Photovoltaic,SUN,PV,6,2024,(T) Regulatory approvals received. Not under construction,38.28775,-77.84005
65419,"Superstition Energy Storage, LLC",66333,Superstition Energy Storage,Map,Map,AZ,Maricopa,SRP,IPP Non-CHP,BESS4,,90,90,90,Batteries,MWH,BA,6,2024,"(P) Planned for installation, but regulatory approvals not initiated",33.35898,-111.8311
65418,"Sierra Estrella Energy Storage, LLC",66334,Sierra Estrella Energy Storage,Map,Map,AZ,Maricopa,SRP,IPP Non-CHP,BESS3,,250,250,250,Batteries,MWH,BA,6,2024,"(P) Planned for installation, but regulatory approvals not initiated",33.410802,-112.3138
65428,Callisto I Energy Center,66338,Callisto I Energy Center,Map,Map,TX,Harris,ERCO,IPP Non-CHP,CALL1,,101.6,100,100,Batteries,MWH,BA,6,2024,"(P) Planned for installation, but regulatory approvals not initiated",29.646811,-95.45054
64994,SolRiver Capital LLC,66340,Canyonville Solar LLC (CSG),Map,Map,OR,Douglas,PACW,IPP Non-CHP,PV1,,2.5,2.5,2.5,Solar Photovoltaic,SUN,PV,6,2024,(L) Regulatory approvals pending. Not under construction,42.953118,-123.2658
5347,Dow Chemical Co,55419,Plaquemine Cogeneration Plant,Map,Map,LA,Iberville,MISO,Industrial CHP,ST7,,48.9,48.9,48.9,Natural Gas Fired Combined Cycle,NG,CA,7,2024,"(U) Under construction, less than or equal to 50 percent complete",30.3217,-91.2347
62008,Hale Kuawehi Solar LLC,62529,Hale Kuawehi Solar Hybrid,Map,Map,HI,Hawaii,HECO,IPP Non-CHP,HKSOL,,30,30,30,Solar Photovoltaic,SUN,PV,7,2024,"(U) Under construction, less than or equal to 50 percent complete",19.936688,-155.6793
62936,TREX US Red Holly LLC,63202,TREX US Red Holly,Map,Map,TX,Lynn,ERCO,IPP Non-CHP,701,,250,250,250,Solar Photovoltaic,SUN,PV,7,2024,(L) Regulatory approvals pending. Not under construction,32.952,-101.737
62936,TREX US Red Holly LLC,63202,TREX US Red Holly,Map,Map,TX,Lynn,ERCO,IPP Non-CHP,701-S,,50,50,50,Batteries,MWH,BA,7,2024,(L) Regulatory approvals pending. Not under construction,32.952,-101.737
64356,"Bedington Energy Facility, LLC",64848,"Bedington Energy Facility, LLC",Map,Map,WV,Berkeley,PJM,IPP Non-CHP,BEF1,,50,50,50,Solar Photovoltaic,SUN,PV,7,2024,(L) Regulatory approvals pending. Not under construction,39.531839,-77.88709
64673,"Ross County Solar, LLC",65343,"Ross County Solar, LLC",Map,Map,OH,Ross,PJM,IPP Non-CHP,ROSS,,120,120,120,Solar Photovoltaic,SUN,PV,7,2024,"(P) Planned for installation, but regulatory approvals not initiated",39.325867,-83.35276
64787,Axial Basin Solar LLC,65480,Axial Basin Solar,Map,Map,CO,Moffat,PSCO,IPP Non-CHP,CO505,,145,145,145,Solar Photovoltaic,SUN,PV,7,2024,"(P) Planned for installation, but regulatory approvals not initiated",40.327892,-107.7533
64789,"West Memphis Solar, LLC",65482,"West Memphis Solar, LLC",Map,Map,AR,St Francis,MISO,IPP Non-CHP,WMEM1,,180,180,180,Solar Photovoltaic,SUN,PV,7,2024,"(P) Planned for installation, but regulatory approvals not initiated",35.15689,-90.31048
63289,Key Capture Energy,65788,KCE TX 14: Venus Mill Storage,Map,Map,TX,Ellis,ERCO,IPP Non-CHP,TX14,,100,100,100,Batteries,MWH,BA,7,2024,"(P) Planned for installation, but regulatory approvals not initiated",32.44126,-97.07254
57416,"Acciona Energy USA Global, LLC",66157,Red Tailed Hawk Solar LLC,Map,Map,TX,Wharton,ERCO,IPP Non-CHP,GEN1,,350,350,350,Solar Photovoltaic,SUN,PV,7,2024,"(V) Under construction, more than 50 percent complete",29.159228,-96.14157
10623,City of Lakeland - (FL),676,C D McIntosh Jr,Map,Map,FL,Polk,FMPP,Electric Utility,IC3,,20,20,20,Natural Gas Internal Combustion Engine,NG,IC,8,2024,"(U) Under construction, less than or equal to 50 percent complete",28.0801,-81.9229
10623,City of Lakeland - (FL),676,C D McIntosh Jr,Map,Map,FL,Polk,FMPP,Electric Utility,IC4,,20,20,20,Natural Gas Internal Combustion Engine,NG,IC,8,2024,"(U) Under construction, less than or equal to 50 percent complete",28.0801,-81.9229
